WALKING WALKING_UPSTAIRS WALKING_DOWNSTAIRS SITTING STANDING LAYING variable
-0.9537441 -0.8897125 -0.825791 -0.999552 -0.9997445 -0.9995989 67
-0.9513225 -0.9859467 -0.9573215 -0.9994899 -0.999403 -0.9997833 67
-0.8963393 -0.9502555 -0.8429448 -0.9996265 -0.9995956 -0.9996036 67
-0.97279 -0.9906348 -0.9582448 -0.999608 -0.9999123 -0.999567 67
-0.9272298 -0.9609164 -0.859121 -0.9996885 -0.9995714 -0.9992218 67
-0.8799365 -0.9534913 -0.907223 -0.9996862 -0.9998614 -0.9995304 67
-0.9723387 -0.952348 -0.8193101 -0.9997143 -0.9996749 -0.9990528 67
-0.9671236 -0.9801767 -0.9284708 -0.9997888 -0.9996247 -0.9997257 67
-0.9845688 -0.9865854 -0.9663835 -0.9988761 -0.9999383 -0.9999195 67
-0.9656575 -0.9708133 -0.9686261 -0.9998868 -0.9998593 -0.999804 67
-0.9861786 -0.9851089 -0.9757771 -0.9998971 -0.9999189 -0.9998979 67
-0.8436586 -0.9152689 -0.5831693 -0.9998312 -0.9997582 -0.9997583 67
-0.9196714 -0.9221302 -0.8975438 -0.9995795 -0.9986265 -0.9998116 67
-0.9454618 -0.938997 -0.9308188 -0.9998337 -0.9994547 -0.9997805 67
-0.8030899 -0.9066212 -0.8917354 -0.9992699 -0.9997691 -0.999176 67
-0.9345322 -0.9612384 -0.8694971 -0.9996947 -0.9998816 -0.9998795 67
-0.9784677 -0.9788476 -0.9587192 -0.9998441 -0.999798 -0.9998155 67
-0.9885874 -0.9901302 -0.9810653 -0.9998198 -0.9997329 -0.9991681 67
-0.9406094 -0.9511591 -0.9515414 -0.999766 -0.9998525 -0.999578 67
-0.9655784 -0.9778806 -0.858194 -0.999805 -0.9998769 -0.9998064 67
-0.9562561 -0.9569916 -0.9081763 -0.9995882 -0.9990572 -0.9993357 67
-0.9330263 -0.9645098 -0.893343 -0.9997547 -0.99995 -0.9997321 67
-0.9617274 -0.9802466 -0.965231 -0.9996351 -0.9994988 -0.9996334 67
0.5441659 0.4085541 0.6528181 -0.8363808 -0.9150009 -0.6436069 68
0.4082648 0.531028 0.7361424 -0.8194532 -0.8004091 -0.8796163 68
0.4491037 0.4439317 0.640641 -0.6784585 -0.6024091 -0.8069452 68
0.3160912 0.4380708 0.6214691 -0.6828521 -0.6134306 -0.787522 68
0.4503617 0.5043845 0.6661098 -0.6945521 -0.5619708 -0.842036 68
0.5014272 0.5663102 0.7820731 -0.6497006 -0.6894409 -0.6834687 68
0.5244358 0.3569915 0.6917867 -0.6806528 -0.6847737 -0.7297381 68
0.5872589 0.5633035 0.7781859 -0.8164218 -0.8084707 -0.7557474 68
0.4420934 0.4110159 0.6605101 -0.5979247 -0.7043173 -0.6151605 68
0.5672477 0.5229999 0.719853 -0.8459231 -0.6824909 -0.7944124 68
0.3250531 0.3814567 0.6560726 -0.7841943 -0.8999589 -0.8624998 68
0.5223688 0.4415031 0.6683255 -0.7188309 -0.6963011 -0.7196171 68
0.4914552 0.373305 0.6473851 -0.8599233 -0.8300758 -0.8172967 68
0.3696337 0.5534782 0.7978231 -0.7181053 -0.7027084 -0.6667236 68
0.4697291 0.530517 0.7101278 -0.8272225 -0.7705109 -0.784794 68
0.3933587 0.3747397 0.66092 -0.8599477 -0.8375921 -0.8135693 68
0.3423746 0.5109499 0.6146686 -0.8730493 -0.9041653 -0.8080688 68
0.365257 0.3053658 0.474342 -0.933717 -0.837356 -0.92858 68
0.6459764 0.5880406 0.8581847 -0.777765 -0.785136 -0.8453289 68
0.6570989 0.4944631 0.6627929 -0.7333138 -0.5625624 -0.8414882 68
0.4709976 0.4941095 0.6921578 -0.8765357 -0.7770372 -0.7708042 68
0.59324 0.5620938 0.6936412 -0.7186919 -0.6888632 -0.7300054 68
0.5934187 0.5142125 0.7817296 -0.7532103 -0.7392358 -0.8401137 68
0.3636994 0.4264028 0.5934975 -0.8210163 -0.7468628 -0.8435976 68
0.1975624 0.2293769 0.4536694 -0.8659711 -0.842505 -0.4185042 68
0.3840713 0.521589 0.6057389 -0.8414248 -0.821102 -0.9018987 68
0.439438 0.3549097 0.6854897 -0.8973219 -0.8529396 -0.912225 68
0.4218896 0.4931942 0.702929 -0.7110498 -0.5991474 -0.7711564 68
0.4629943 0.5397668 0.6792359 -0.8783883 -0.8949222 -0.9504007 68
0.396216 0.3415068 0.6071863 -0.8212038 -0.6270907 -0.7805737 68
-0.5490767 -0.2855997 -0.4568287 -0.373911 -0.4739434 -0.2662463 69
-0.4974085 -0.4678512 -0.4478017 -0.332266 -0.3334122 -0.3819944 69
-0.4684561 -0.4226575 -0.5390804 -0.1993917 -0.2945074 -0.449731 69
-0.5323092 -0.2037674 -0.475452 -0.1882863 -0.1137351 -0.3065613 69
-0.6027063 -0.2196706 -0.2617731 -0.2488551 -0.2804407 -0.413551 69
-0.4277316 -0.3427257 -0.2423966 -0.3784614 -0.2701321 -0.2134052 69
-0.3149756 -0.2600403 -0.4220214 -0.2718626 -0.1674422 0.05419885 69
-0.524136 -0.519284 -0.6102617 -0.2692471 -0.3160401 -0.1641387 69
-0.5042464 -0.485569 -0.4142112 -0.2760288 -0.3314159 -0.1793922 69
-0.540334 -0.4497826 -0.3553377 -0.4142985 -0.3330606 -0.3911375 69
-0.4708695 -0.3248943 -0.4299377 -0.3040152 -0.4383632 -0.5478329 69
-0.4675562 -0.2888343 -0.4478112 -0.2817581 -0.2820431 -0.2720251 69
-0.3902472 -0.3671318 -0.4719362 -0.3339195 -0.3452035 -0.08398828 69
-0.3271811 -0.2961212 -0.4960925 -0.3565609 -0.2631818 -0.2153929 69
-0.5167451 -0.2910105 -0.4240897 -0.3696304 -0.3159499 -0.3412651 69
-0.5807649 -0.3099248 -0.3326506 -0.4493273 -0.305235 -0.04636501 69
-0.4469917 -0.4076114 -0.4021576 -0.2263515 -0.3100134 0.09484508 69
-0.4153035 -0.3392066 -0.3910496 -0.5282085 -0.3886415 -0.5214079 69
-0.5669861 -0.5934771 -0.5168612 -0.1640713 -0.3216581 -0.2224315 69
-0.7000295 -0.1796638 -0.4358118 -0.3280097 -0.2365881 -0.3799007 69
-0.2780937 -0.3728341 -0.3427931 -0.50708 -0.3702767 -0.007921356 69
-0.5491857 -0.3255105 -0.2586807 -0.1415951 -0.2355557 -0.2785055 69
-0.5673858 -0.530285 -0.4454657 -0.3788799 -0.3263435 -0.01971997 69
-0.4794852 -0.4439552 -0.418768 -0.3853915 -0.1302325 -0.2330817 69
-0.3404129 -0.3831142 -0.4562441 -0.4378712 -0.4062696 0.1472851 69
-0.4394629 -0.272557 -0.3696758 -0.2533682 -0.3035201 -0.4234888 69
-0.6011648 -0.2794394 -0.3766149 -0.4216912 -0.3881138 -0.5036412 69
-0.4808694 -0.3152079 -0.4779524 -0.3022773 -0.300683 -0.1730081 69
-0.3553381 -0.287319 -0.226997 -0.4777281 -0.4542213 -0.597031 69
-0.4485891 -0.3313202 -0.4835253 -0.4030226 -0.2216054 -0.4067824 69
-0.8350796 -0.5962167 -0.7391222 -0.6081267 -0.7139033 -0.508329 70
-0.7646511 -0.7571335 -0.7455261 -0.6125351 -0.5921521 -0.6331578 70
-0.7759369 -0.6973032 -0.8179695 -0.463705 -0.5808041 -0.7002633 70
-0.789539 -0.5153157 -0.7439038 -0.4777905 -0.3953805 -0.5775682 70
-0.852115 -0.5197457 -0.5846356 -0.5046148 -0.5585461 -0.6709428 70
-0.7236247 -0.6666745 -0.5310752 -0.655708 -0.5389127 -0.4686238 70
-0.6145214 -0.6068538 -0.736645 -0.5397221 -0.449889 -0.2305745 70
-0.7881144 -0.7824795 -0.8471434 -0.5284848 -0.5713085 -0.4157969 70
-0.7729933 -0.7613577 -0.7352962 -0.5848768 -0.603838 -0.4760728 70
-0.8205316 -0.7549728 -0.6445183 -0.6406564 -0.6204473 -0.6300925 70
-0.7818427 -0.6633959 -0.7206482 -0.5444407 -0.6864195 -0.7676072 70
-0.7556709 -0.6027767 -0.7482441 -0.5826406 -0.5676552 -0.5223308 70
-0.67983 -0.6951539 -0.7609112 -0.5830054 -0.6229531 -0.3468362 70
-0.6392236 -0.6053541 -0.7903754 -0.641402 -0.550538 -0.5208262 70
-0.8079691 -0.596286 -0.7404755 -0.6244688 -0.606557 -0.5993026 70
-0.8384085 -0.6500019 -0.6399395 -0.6731495 -0.5640442 -0.3589337 70
-0.7562998 -0.7322819 -0.7158058 -0.4638044 -0.5696422 -0.1384727 70
-0.6999151 -0.6844092 -0.7029939 -0.7534261 -0.6643302 -0.7449281 70
-0.8174233 -0.844787 -0.78525 -0.461051 -0.6095777 -0.4589684 70
-0.9048354 -0.4633572 -0.7511256 -0.5969704 -0.5509669 -0.6257023 70
-0.5588436 -0.6604759 -0.6709553 -0.7544956 -0.6384102 -0.2997301 70
-0.8095623 -0.6178445 -0.5491138 -0.4249659 -0.5326876 -0.5472748 70
-0.811012 -0.8090261 -0.7225371 -0.6369612 -0.5914489 -0.3153196 70
-0.7583272 -0.7585859 -0.739844 -0.6605783 -0.422553 -0.5085368 70
-0.6787906 -0.7209079 -0.7660346 -0.6943935 -0.6722974 -0.09633853 70
-0.7410884 -0.5561716 -0.7062698 -0.5104495 -0.5612246 -0.67102 70
-0.8578675 -0.6024912 -0.6678729 -0.6663863 -0.6458224 -0.7440341 70
-0.7667307 -0.6206801 -0.7666422 -0.5779536 -0.601628 -0.4665289 70
-0.6763168 -0.6215241 -0.5131846 -0.7259168 -0.7209931 -0.7844465 70
-0.7737177 -0.670265 -0.7825982 -0.6710614 -0.5343617 -0.6802559 70
0.4782056 0.1930286 0.5245508 -0.9595897 -0.9966584 -0.8270531 71
0.3962085 0.407293 0.6274634 -0.9617715 -0.9278681 -0.9696358 71
0.3958691 0.1944522 0.5031902 -0.9030682 -0.8000848 -0.9248921 71
0.2684364 0.2260183 0.4057189 -0.8720394 -0.8417244 -0.8794763 71
0.3472757 0.3468171 0.5222988 -0.8723991 -0.7640295 -0.9467935 71
0.487013 0.421196 0.657893 -0.8246579 -0.8428309 -0.8325538 71
0.476476 0.1803994 0.5603887 -0.894711 -0.8951749 -0.907408 71
0.4621533 0.4310141 0.683256 -0.9431471 -0.9420525 -0.8769765 71
0.2552368 0.2176935 0.510855 -0.8229904 -0.885511 -0.8231686 71
0.5167631 0.4147884 0.6099346 -0.9653104 -0.8330749 -0.9011846 71
0.2352296 0.1425014 0.4776323 -0.9147037 -0.9830022 -0.9284634 71
0.496692 0.2690399 0.5443075 -0.914408 -0.8506401 -0.8609525 71
0.3856592 0.2168576 0.5091525 -0.9840739 -0.9469325 -0.9493683 71
0.1481173 0.3401683 0.6006617 -0.9143989 -0.9001679 -0.8850497 71
0.3276726 0.3396531 0.6370263 -0.9655824 -0.9514901 -0.9164828 71
0.2612848 0.153671 0.4703115 -0.9615745 -0.9724925 -0.9773456 71
0.2503751 0.2960455 0.4236628 -0.9866495 -0.9790097 -0.9362858 71
0.2124695 0.0458131 0.2285738 -0.99474 -0.980994 -0.9908823 71
0.5593929 0.3933144 0.7940278 -0.9673122 -0.946936 -0.957284 71
0.5510913 0.4000886 0.529893 -0.9048431 -0.768247 -0.9460681 71
0.3906363 0.253067 0.5946267 -0.9796581 -0.9134756 -0.947171 71
0.5487637 0.478551 0.5676089 -0.885839 -0.8710218 -0.8838696 71
0.4915697 0.3021756 0.7038781 -0.9199053 -0.9360191 -0.9849372 71
0.1762806 0.1865053 0.3634245 -0.9837645 -0.9204595 -0.9651584 71
-0.008216094 -0.07591558 0.1345264 -0.9793457 -0.9590203 -0.8716285 71
0.3069025 0.3322409 0.3992276 -0.9854156 -0.9471497 -0.9829289 71
0.3484998 0.1395589 0.5236665 -0.9808102 -0.955182 -0.9818958 71
0.2357417 0.2820287 0.5125652 -0.9116899 -0.82803 -0.9133554 71
0.4865101 0.360999 0.5094997 -0.9886928 -0.9914122 -0.9991444 71
0.2512823 0.07502278 0.4359164 -0.9658125 -0.8314899 -0.9035831 71
-0.1044194 -0.3635797 -0.196565 -0.4809422 -0.568218 -0.3892077 72
-0.002549126 -0.2238304 0.07509763 -0.5683635 -0.447901 -0.5536119 72
0.1472186 -0.1650413 -0.190437 -0.4455956 -0.4039043 -0.4488862 72
0.1263047 -0.3616558 -0.1791618 -0.3133881 -0.4350206 -0.3844452 72
-0.1332697 -0.2571412 -0.04511268 -0.4094356 -0.3420117 -0.3912106 72
-0.1908411 -0.02464682 -0.2153339 -0.3773121 -0.3825962 -0.3655429 72
0.1140197 -0.1447172 0.1502428 -0.4535922 -0.4301641 -0.4419143 72
-0.3933784 -0.5937015 -0.2460282 -0.4400806 -0.5157895 -0.5671375 72
0.2364015 -0.2540252 0.1454479 -0.3146483 -0.3655169 -0.318421 72
-0.1232179 -0.3852127 -0.08216808 -0.5300062 -0.3860715 -0.4314996 72
-0.1230977 -0.07681988 -0.1813276 -0.2865792 -0.5789551 -0.5466621 72
-0.07441895 0.07327223 0.02495079 -0.4104107 -0.451113 -0.36233 72
0.3048601 -0.2996805 -0.006714133 -0.5974192 -0.5302721 -0.4012146 72
0.1388578 -0.4253671 0.1004955 -0.4646751 -0.3552972 -0.4175429 72
-0.2648196 -0.3410552 -0.04650748 -0.4473464 -0.5110949 -0.4528505 72
-0.2376424 -0.1635698 -0.001163253 -0.5317279 -0.4812774 -0.5538066 72
0.3762195 -0.427305 -0.1908766 -0.588856 -0.5940788 -0.5341505 72
-0.1042596 -0.06745144 0.06472476 -0.6231268 -0.5787075 -0.6066792 72
-0.106532 -0.6508539 -0.2050755 -0.477501 -0.5237743 -0.4321441 72
-0.1719083 -0.2817821 0.1619579 -0.4687934 -0.3288203 -0.501125 72
0.5197607 -0.3436315 -0.05720918 -0.5678623 -0.4715101 -0.5412626 72
0.3447567 -0.1211121 -0.2634571 -0.4306859 -0.3013522 -0.3285255 72
-0.07967247 -0.4657433 -0.08214534 -0.4974692 -0.4518567 -0.5655258 72
0.1876286 -0.1205102 0.3621377 -0.5532258 -0.4708753 -0.5834014 72
0.4170675 -0.2720604 -0.08211267 -0.5173211 -0.5098232 -0.3853061 72
0.07784969 -0.3812227 0.2457024 -0.6024318 -0.5113795 -0.5480429 72
-0.2093695 0.1681119 -0.1312227 -0.5398383 -0.502428 -0.5636223 72
-0.1646192 -0.08671674 -0.09896614 -0.4367098 -0.3329245 -0.4618378 72
-0.3499302 -0.1226992 -0.0901423 -0.543071 -0.604863 -0.6578812 72
0.0327221 -0.2381721 -0.05496575 -0.5783916 -0.3578096 -0.3706721 72
-0.4780253 -0.6868534 -0.5393847 -0.7505991 -0.8327483 -0.6737158 73
-0.3687543 -0.5815644 -0.2547749 -0.837047 -0.7371659 -0.8160165 73
-0.186284 -0.4714532 -0.5170018 -0.7240576 -0.7266151 -0.7360968 73
-0.1684241 -0.6898556 -0.5025646 -0.6308202 -0.7444462 -0.6745744 73
-0.4848255 -0.5636829 -0.3423938 -0.7084566 -0.6758797 -0.7266187 73
-0.5915511 -0.3383308 -0.5858202 -0.7029645 -0.698845 -0.7033287 73
-0.205168 -0.4783975 -0.1513167 -0.7527236 -0.7251297 -0.744918 73
-0.7236211 -0.8641755 -0.584958 -0.722714 -0.8003841 -0.8210627 73
-0.01959315 -0.5928117 -0.1551458 -0.6304478 -0.6651139 -0.6213878 73
-0.5477342 -0.7104758 -0.3912267 -0.7800251 -0.6845841 -0.7466079 73
-0.4792021 -0.3888116 -0.531471 -0.5955306 -0.827879 -0.8185217 73
-0.4762206 -0.2275925 -0.3031331 -0.7161728 -0.7636107 -0.6953644 73
0.05264391 -0.6497568 -0.3192266 -0.8493011 -0.8030096 -0.6958382 73
-0.1450387 -0.7555058 -0.2163761 -0.7547363 -0.6326769 -0.7202537 73
-0.6447817 -0.6753776 -0.3754501 -0.7423463 -0.7879386 -0.7458559 73
-0.5948679 -0.4896249 -0.3277398 -0.8031989 -0.7531863 -0.8154722 73
0.09660236 -0.7793651 -0.5356218 -0.8398986 -0.8438935 -0.7918171 73
-0.4620643 -0.3898561 -0.2349074 -0.8603284 -0.8171738 -0.8654262 73
-0.4377565 -0.8987585 -0.5040891 -0.7550647 -0.8068489 -0.748546 73
-0.5374652 -0.6500551 -0.1368717 -0.7557328 -0.6519413 -0.8020475 73
0.3342542 -0.6464518 -0.389703 -0.8419242 -0.7468802 -0.8110102 73
0.1046607 -0.4577989 -0.5817098 -0.7319658 -0.6283798 -0.6086372 73
-0.481264 -0.7672631 -0.3935496 -0.7969795 -0.7379784 -0.8367626 73
-0.09647996 -0.467432 0.1060749 -0.8026664 -0.7548013 -0.8426911 73
0.1967564 -0.5960017 -0.4142712 -0.7854152 -0.7826708 -0.6828347 73
-0.2613027 -0.7412249 -0.04792667 -0.8519318 -0.7941843 -0.8091263 73
-0.6089794 -0.1049575 -0.4438572 -0.8089113 -0.7716254 -0.8047153 73
-0.5157335 -0.3943268 -0.4436259 -0.7418499 -0.6558027 -0.7549343 73
-0.7478086 -0.471573 -0.4408648 -0.8021252 -0.8501906 -0.8849964 73
-0.295125 -0.5706563 -0.3997552 -0.8307093 -0.6845671 -0.6796811 73
0.6827668 0.5426704 0.6802336 -0.7087251 -0.7681955 -0.5157418 74
0.5040659 0.5085801 0.5903558 -0.6520961 -0.6055728 -0.7137986 74
0.4572587 0.4313156 0.5837495 -0.5262971 -0.3377043 -0.6171952 74
0.3726249 0.4039248 0.528022 -0.4990003 -0.3544152 -0.5865569 74
0.5304845 0.5732541 0.616292 -0.4673583 -0.3423682 -0.6344466 74
0.6278436 0.6552532 0.7474463 -0.3786558 -0.3669695 -0.3780113 74
0.6856492 0.4049512 0.6417086 -0.5464108 -0.4813383 -0.4899467 74
0.6190366 0.6227255 0.7608112 -0.6288869 -0.6422437 -0.555073 74
0.4900359 0.3931488 0.619725 -0.4381464 -0.4034641 -0.3195903 74
0.5790251 0.5898655 0.6147847 -0.7453846 -0.4077601 -0.4939819 74
0.3932784 0.334461 0.4827378 -0.6363646 -0.7365823 -0.7290297 74
0.5301273 0.3852018 0.5881894 -0.494817 -0.4087303 -0.4357076 74
0.6504481 0.4904619 0.6919149 -0.6992242 -0.5570347 -0.5650431 74
0.5873688 0.6514367 0.7265708 -0.6117854 -0.5053303 -0.4320922 74
0.4795823 0.4223523 0.5511173 -0.6941785 -0.5808254 -0.5661122 74
0.3604824 0.3087897 0.4636743 -0.7271231 -0.7170498 -0.6327763 74
0.4775152 0.4489132 0.5341849 -0.8032724 -0.780456 -0.706554 74
0.39897 0.2546469 0.3451742 -0.8177012 -0.6189999 -0.764136 74
0.711715 0.6285879 0.7820788 -0.577048 -0.5722656 -0.5915445 74
0.7537563 0.6458829 0.7130011 -0.5527859 -0.2402995 -0.6279238 74
0.5759616 0.4960198 0.5604678 -0.7023401 -0.5505284 -0.5821924 74
0.5322704 0.4978257 0.5929483 -0.548742 -0.3878556 -0.5982692 74
0.8252575 0.5873936 0.8239015 -0.5863243 -0.4507874 -0.5465374 74
0.5055545 0.4233512 0.5898038 -0.6862574 -0.5738329 -0.5476049 74
0.3985448 0.2901258 0.4605823 -0.7152639 -0.6249858 -0.3358414 74
0.4683421 0.4217342 0.6158233 -0.7080606 -0.6526454 -0.7277531 74
0.4535698 0.3463915 0.5562738 -0.7462447 -0.6706736 -0.7992338 74
0.4677022 0.4539927 0.6749181 -0.506857 -0.2926856 -0.4893096 74
0.5328729 0.4616579 0.5530421 -0.7543995 -0.7051296 -0.867342 74
0.5795887 0.357895 0.5197804 -0.7138625 -0.4040869 -0.6091055 74
-0.2468565 -0.1609142 -0.4939995 -0.007757976 -0.2011694 -0.08433882 75
-0.5719761 -0.2926611 -0.2900777 -0.1330686 -0.3277043 -0.1409196 75
-0.345724 -0.3406024 -0.4259427 -0.08305522 -0.1534544 -0.2455133 75
-0.2375466 -0.3774406 -0.3368536 -0.02869016 -0.1612571 0.002330957 75
-0.4523422 -0.5123452 -0.5243266 -0.2304267 -0.2085963 -0.1027553 75
-0.5777393 -0.5240111 -0.5157618 -0.3584132 -0.3651573 -0.381677 75
-0.2751647 -0.1560735 -0.3748034 -0.04145049 -0.2630938 0.05789418 75
-0.1877724 -0.2940641 -0.5134301 -0.06232369 -0.2152876 -0.1457978 75
-0.3838475 -0.2810194 -0.4375283 -0.09731793 -0.2448781 -0.1766801 75
-0.5411927 -0.2575597 -0.4783451 -0.1060659 -0.2219274 -0.425215 75
-0.414192 -0.1319791 -0.3107615 -0.1440298 -0.3117158 -0.2315261 75
-0.3948513 -0.3653985 -0.4117262 -0.2407479 -0.171636 -0.2385302 75
-0.3043668 -0.3784394 -0.5371023 -0.1244801 -0.2586752 -1.85936e-05 75
-0.204272 -0.3023767 -0.5003942 -0.1975271 -0.2145571 -0.2042667 75
-0.4186388 -0.204737 -0.3901074 -0.1520092 -0.1648368 -0.2411566 75
-0.4885422 -0.2375401 -0.2520683 -0.1870576 -0.2117835 -0.1913584 75
-0.4699789 -0.4243936 -0.3777108 -0.1136358 -0.1286722 0.1654311 75
-0.4749859 -0.1118676 -0.2587205 -0.3031735 -0.2119416 -0.3726658 75
-0.2754883 -0.4485045 -0.3756877 -0.09582883 -0.1627683 -0.2099627 75
-0.4320861 -0.5198994 -0.4960464 -0.2230915 -0.227639 -0.33873 75
-0.3285847 -0.3604879 -0.4141816 -0.38185 -0.2842661 -0.01786034 75
-0.2573654 -0.2497098 -0.4219356 -0.07089099 -0.09524563 -0.1745439 75
-0.3606223 -0.5399365 -0.5845828 -0.2205467 -0.2703766 -0.1135619 75
-0.6343955 -0.2644771 -0.4109375 -0.2660445 -0.1575713 -0.2382254 75
-0.4400625 -0.1359924 -0.2454151 -0.2633964 -0.2686666 0.09516703 75
-0.3421404 -0.397902 -0.5072195 -0.1419094 -0.1988477 -0.1399482 75
-0.3164119 -0.1307591 -0.2930866 -0.1805608 -0.2124255 -0.2452248 75
-0.3062838 -0.2977596 -0.5577552 -0.296199 -0.2159712 -0.2386152 75
-0.4544979 -0.06450561 -0.3512381 -0.142523 -0.4030402 -0.3816626 75
-0.2349079 0.09245106 -0.2547366 -0.08928659 -0.07988381 -0.2389063 75
-0.540829 -0.4962168 -0.7715415 -0.2844542 -0.5144254 -0.3915304 76
-0.8164687 -0.6244172 -0.6142507 -0.4448928 -0.6440292 -0.4323023 76
-0.6213604 -0.6634621 -0.7237081 -0.4048261 -0.5052705 -0.5552389 76
-0.5855905 -0.7099056 -0.6430831 -0.3658571 -0.5203597 -0.3498056 76
-0.7216976 -0.7907809 -0.7928438 -0.5382468 -0.5388593 -0.4070354 76
-0.8276723 -0.8010343 -0.7811709 -0.6442176 -0.684452 -0.6474372 76
-0.561265 -0.5163677 -0.6718668 -0.3424551 -0.6035712 -0.2627039 76
-0.4754416 -0.6281195 -0.7756568 -0.3658194 -0.5395986 -0.4301425 76
-0.6704271 -0.6213219 -0.7321931 -0.4164686 -0.582192 -0.5052706 76
-0.8288283 -0.6040904 -0.759637 -0.3833186 -0.5728897 -0.6892784 76
-0.727974 -0.5094529 -0.6245348 -0.4352339 -0.6378077 -0.499655 76
-0.724185 -0.691958 -0.7162202 -0.553416 -0.5219623 -0.5278417 76
-0.5912627 -0.6903756 -0.7825462 -0.4176316 -0.594806 -0.2841436 76
-0.5210631 -0.6293213 -0.7788653 -0.515451 -0.5485465 -0.5222284 76
-0.74548 -0.5827388 -0.7091824 -0.4553333 -0.4920198 -0.5556434 76
-0.7727159 -0.595216 -0.5888651 -0.4764219 -0.5280065 -0.5070594 76
-0.7476451 -0.7393857 -0.6853118 -0.4076301 -0.463275 -0.09367512 76
-0.7798585 -0.4848826 -0.59156 -0.5989464 -0.5408797 -0.6381971 76
-0.6089866 -0.7438543 -0.6860574 -0.4107168 -0.5034894 -0.5060922 76
-0.7133046 -0.8019078 -0.7929542 -0.5589244 -0.5843653 -0.6475606 76
-0.625382 -0.6970146 -0.7150621 -0.6690126 -0.6119078 -0.3498994 76
-0.5990091 -0.6434385 -0.7441027 -0.4072559 -0.4422035 -0.4824861 76
-0.6558265 -0.8106195 -0.8213325 -0.5123571 -0.6041233 -0.4065125 76
-0.8497184 -0.6019344 -0.7020792 -0.5797055 -0.5037748 -0.5170506 76
-0.7672335 -0.5280367 -0.5612881 -0.5694173 -0.5961272 -0.2310653 76
-0.6434638 -0.7291536 -0.7833938 -0.4650246 -0.5095899 -0.4177337 76
-0.6585203 -0.4854571 -0.6225747 -0.4736449 -0.545113 -0.4927905 76
-0.6345174 -0.5988615 -0.8260133 -0.6182955 -0.5689011 -0.5627881 76
-0.791679 -0.4314433 -0.6647831 -0.4465436 -0.7110499 -0.6106117 76
-0.5475274 -0.239291 -0.6124889 -0.4073636 -0.4423694 -0.5662832 76
0.5738279 0.319893 0.5869772 -0.9366061 -0.9567211 -0.7209708 77
0.3634223 0.3387683 0.5029526 -0.9014534 -0.8250136 -0.9207978 77
0.3150625 0.1956179 0.3832128 -0.7786526 -0.632539 -0.8269471 77
0.1785622 0.1473999 0.310541 -0.7561569 -0.6590227 -0.8681487 77
0.3715553 0.3782182 0.4961207 -0.6796119 -0.5647218 -0.8069188 77
0.533434 0.4660983 0.6492392 -0.5681349 -0.5950008 -0.5613651 77
0.6512506 0.256347 0.5897181 -0.779742 -0.724757 -0.7815847 77
0.4723842 0.4796098 0.6757556 -0.8742035 -0.8582381 -0.7873697 77
0.3189194 0.1719695 0.4577133 -0.6969034 -0.6733909 -0.6061271 77
0.4310315 0.349972 0.4593553 -0.9253429 -0.6742664 -0.6458099 77
0.1532771 0.07237746 0.297394 -0.8456828 -0.9411078 -0.8896009 77
0.3738595 0.1917054 0.4591058 -0.7493034 -0.68417 -0.6354739 77
0.5272531 0.286335 0.5856902 -0.9225697 -0.7861413 -0.7383717 77
0.3671396 0.5030943 0.6220134 -0.8568412 -0.7286984 -0.7142626 77
0.3077214 0.1881482 0.387003 -0.8899197 -0.8329446 -0.7842075 77
0.1924429 0.07398236 0.347871 -0.9160672 -0.9144034 -0.8697338 77
0.3434882 0.2662565 0.3699994 -0.951008 -0.9498827 -0.8504997 77
0.2204074 -0.01153367 0.1362944 -0.9652972 -0.8762809 -0.9229295 77
0.586531 0.4533794 0.6799753 -0.8459775 -0.8353253 -0.7782798 77
0.6586183 0.4850007 0.5835995 -0.7887115 -0.4896377 -0.8039649 77
0.4229217 0.3062926 0.447906 -0.9119453 -0.7887745 -0.8604273 77
0.3641963 0.2319085 0.3650522 -0.7965647 -0.6834589 -0.8057005 77
0.7638754 0.4360802 0.7515907 -0.7812337 -0.6993654 -0.787945 77
0.3673222 0.2905518 0.4525706 -0.9214662 -0.8408994 -0.7967139 77
0.1028622 0.01200829 0.2608812 -0.9284971 -0.8574269 -0.6288426 77
0.3064111 0.2550293 0.4616919 -0.9585502 -0.861354 -0.9057199 77
0.3194069 0.1825438 0.458018 -0.9309833 -0.9055148 -0.9502718 77
0.3482504 0.2763478 0.5066711 -0.7584768 -0.5723473 -0.7436721 77
0.3087171 0.2382097 0.3476935 -0.9654883 -0.9274106 -0.9906527 77
0.4105063 0.1106114 0.301084 -0.9145949 -0.6683089 -0.785135 77
-0.13493 -0.4385596 -0.42773 -0.3839058 -0.4557373 -0.4232255 78
-0.02878997 -0.2624452 -0.05918903 -0.3321256 -0.3715583 -0.444286 78
0.2796148 -0.2336103 -0.3077114 -0.2674494 -0.2714305 -0.3094368 78
-0.135613 -0.4652474 -0.3873585 -0.2261822 -0.365017 -0.3407979 78
0.2866356 -0.03029645 -0.2431236 -0.2392569 -0.2370936 -0.2679492 78
-0.2654589 -0.01489683 -0.1901063 -0.2591553 -0.2526316 -0.3087102 78
-0.09776762 -0.2691289 -0.310572 -0.3160873 -0.3465005 -0.197348 78
-0.4328535 -0.4951144 -0.352312 -0.4468792 -0.4336266 -0.4732375 78
